server_id,sample_date,cpu_avg_pct,cpu_peak_pct,cpu_p95_pct,mem_avg_pct,mem_peak_pct,mem_p95_pct,disk_iops_avg,disk_iops_peak,disk_read_iops_avg,disk_write_iops_avg,disk_throughput_mbps_avg,net_in_gb,net_out_gb,net_in_peak_mbps,net_out_peak_mbps
srv-0144,2026-08-22,6.3,10.2,8.8,60.7,64.7,63.3,264.3,702.2,145.4,119.0,13.22,2.807,1.852,1.7,1.7
srv-0144,2026-08-23,7.7,10.6,9.6,61.7,68.5,66.1,428.9,1069.2,235.9,193.0,21.44,2.746,1.745,1.5,0.8
srv-0144,2026-08-24,8.9,13.3,11.8,64.7,71.2,68.9,644.9,1204.3,354.7,290.2,32.25,4.331,2.547,2.9,1.1
srv-0144,2026-08-25,8.8,14.8,12.7,64.1,72.2,69.4,494.2,1359.8,271.8,222.4,24.71,6.172,2.28,5.3,2.3
srv-0144,2026-08-26,10.4,31.9,24.4,65.1,75.2,71.7,456.5,2490.1,251.1,205.4,22.83,10.863,4.328,9.1,3.4
srv-0144,2026-08-27,7.7,11.9,10.4,63.1,75.4,71.1,427.7,947.5,235.2,192.5,21.38,6.202,3.046,4.0,2.7
srv-0144,2026-08-28,11.7,19.5,16.7,65.5,76.1,72.4,569.6,1295.3,313.3,256.3,28.48,4.374,2.737,2.2,2.4
srv-0144,2026-08-29,5.6,8.2,7.3,61.2,67.9,65.6,337.5,904.1,185.6,151.9,16.88,4.592,2.384,4.0,2.3
srv-0144,2026-08-30,7.6,10.3,9.4,61.9,70.4,67.5,503.3,1406.1,276.8,226.5,25.16,3.479,1.716,1.9,0.8
srv-0144,2026-08-31,9.1,14.0,12.3,63.4,71.6,68.7,450.2,844.8,247.6,202.6,22.51,6.061,2.87,2.6,2.8
srv-0144,2026-09-01,7.8,10.1,9.3,63.1,68.8,66.8,502.1,1110.3,276.2,225.9,25.1,3.662,2.398,3.3,2.4
srv-0144,2026-09-02,9.2,12.7,11.5,64.3,74.5,70.9,460.9,966.7,253.5,207.4,23.05,7.359,3.362,3.0,3.1
srv-0144,2026-09-03,9.7,12.6,11.6,65.5,79.1,74.4,600.1,1417.3,330.1,270.1,30.01,5.789,2.001,4.4,1.4
srv-0144,2026-09-04,11.1,18.7,16.0,65.9,75.7,72.3,609.2,1113.5,335.1,274.1,30.46,4.658,4.204,3.0,3.7
srv-0144,2026-09-05,6.3,19.6,15.0,61.5,70.0,67.0,448.7,2092.4,246.8,201.9,22.44,8.843,3.334,7.0,2.8
srv-0144,2026-09-06,5.7,7.8,7.1,61.1,73.6,69.2,372.4,872.9,204.8,167.6,18.62,2.476,1.231,1.6,0.8
srv-0145,2026-08-08,13.3,19.7,17.5,38.3,44.5,42.4,332.6,926.0,182.9,149.7,16.63,3.743,1.838,1.9,1.7
srv-0145,2026-08-09,15.7,22.9,20.4,38.8,42.7,41.3,482.4,1160.2,265.3,217.1,24.12,4.592,1.178,2.3,0.8
srv-0145,2026-08-10,24.0,36.6,32.2,40.2,45.3,43.5,645.4,1742.9,354.9,290.4,32.27,3.248,2.795,2.4,2.7
srv-0145,2026-08-11,29.8,91.5,69.9,41.8,47.7,45.6,693.6,3808.4,381.5,312.1,34.68,17.007,8.058,13.0,6.8
srv-0145,2026-08-12,21.3,68.2,51.8,40.1,42.2,41.5,484.7,2672.9,266.6,218.1,24.23,12.822,3.61,10.4,2.4
srv-0145,2026-08-13,24.3,32.6,29.7,40.7,44.6,43.2,640.0,1253.4,352.0,288.0,32.0,4.781,2.294,3.2,1.1
srv-0145,2026-08-14,26.9,38.7,34.6,41.6,45.9,44.4,696.3,1665.4,383.0,313.3,34.81,7.763,2.207,3.6,2.1
srv-0145,2026-08-15,12.6,18.8,16.6,38.4,40.5,39.7,453.5,895.5,249.4,204.1,22.67,2.973,1.832,1.9,1.6
srv-0145,2026-08-16,14.4,22.2,19.5,38.3,41.0,40.0,406.9,804.2,223.8,183.1,20.35,2.869,1.106,2.2,1.1
srv-0145,2026-08-17,27.8,39.1,35.1,41.1,47.7,45.4,905.0,2316.2,497.8,407.3,45.25,6.162,2.266,5.3,1.6
srv-0145,2026-08-18,24.6,38.6,33.7,40.5,46.3,44.3,591.1,1220.5,325.1,266.0,29.55,5.073,2.387,3.6,1.5
srv-0145,2026-08-19,25.9,39.5,34.8,41.4,47.2,45.2,631.9,1374.3,347.6,284.4,31.6,5.528,2.635,3.2,1.8
srv-0145,2026-08-20,26.4,40.3,35.4,41.2,44.2,43.1,864.9,1956.9,475.7,389.2,43.24,7.511,3.646,4.7,3.1
srv-0145,2026-08-21,22.4,37.3,32.1,41.1,49.1,46.3,797.4,1888.6,438.6,358.8,39.87,6.442,2.786,5.2,2.2
srv-0145,2026-08-22,15.2,20.8,18.9,38.8,40.8,40.1,378.1,707.3,208.0,170.2,18.91,3.839,1.191,2.4,1.0
srv-0145,2026-08-23,18.0,22.8,21.1,39.1,47.3,44.5,443.6,1158.3,244.0,199.6,22.18,5.316,1.931,4.4,1.3
srv-0145,2026-08-24,23.9,31.7,28.9,41.4,43.6,42.8,735.5,1905.6,404.5,331.0,36.77,5.391,1.781,3.0,0.9
srv-0145,2026-08-25,27.3,39.5,35.2,41.6,49.7,46.9,1007.1,2206.0,553.9,453.2,50.36,7.855,2.446,5.1,1.9
srv-0145,2026-08-26,26.3,44.2,38.0,41.2,46.4,44.5,914.2,2096.7,502.8,411.4,45.71,6.005,3.188,3.4,2.4
srv-0145,2026-08-27,22.9,32.4,29.1,40.7,46.2,44.3,768.3,2062.8,422.6,345.7,38.41,3.865,2.58,3.5,1.6
srv-0145,2026-08-28,27.5,44.3,38.4,41.3,44.7,43.5,722.7,1529.0,397.5,325.2,36.14,5.12,3.332,2.9,1.7
srv-0145,2026-08-29,15.2,20.5,18.6,38.5,44.9,42.7,399.7,821.8,219.8,179.9,19.99,4.077,1.558,3.7,1.4
srv-0145,2026-08-30,14.2,21.9,19.2,39.0,47.2,44.4,598.6,1145.8,329.2,269.4,29.93,2.501,2.372,1.0,1.2
srv-0145,2026-08-31,27.1,45.8,39.2,41.1,46.0,44.2,700.2,1686.3,385.1,315.1,35.01,4.923,2.245,3.5,1.6
srv-0145,2026-09-01,25.0,37.4,33.1,41.2,46.0,44.3,620.9,1456.5,341.5,279.4,31.05,6.163,1.871,3.2,1.1
srv-0145,2026-09-02,27.9,76.0,59.2,41.7,48.0,45.8,644.5,3028.1,354.5,290.0,32.23,10.171,4.337,6.7,2.0
srv-0145,2026-09-03,23.9,30.1,27.9,40.6,46.9,44.7,621.0,1484.8,341.5,279.4,31.05,5.852,2.508,4.1,2.2
srv-0145,2026-09-04,18.8,62.4,47.1,40.1,46.5,44.3,668.1,3439.0,367.4,300.6,33.4,10.159,4.318,3.8,3.5
srv-0145,2026-09-05,16.6,26.9,23.3,39.1,41.3,40.5,404.6,1047.6,222.5,182.1,20.23,3.548,1.327,2.5,0.8
srv-0145,2026-09-06,15.3,50.9,38.4,39.4,43.4,42.0,533.2,2179.7,293.2,239.9,26.66,5.778,3.265,3.3,1.6
srv-0146,2026-08-08,26.8,41.4,36.3,72.6,77.4,75.7,104.4,254.6,57.4,47.0,5.22,4.396,5.433,1.9,4.0
srv-0146,2026-08-09,26.3,42.0,36.5,72.9,83.1,79.5,111.0,226.8,61.1,50.0,5.55,3.443,5.43,2.5,3.7
srv-0146,2026-08-10,35.6,55.5,48.5,75.0,84.5,81.2,159.9,343.4,88.0,72.0,8.0,3.701,7.274,1.5,4.8
srv-0146,2026-08-11,42.7,71.0,61.1,76.1,86.9,83.1,186.6,506.6,102.6,84.0,9.33,6.937,5.941,4.6,3.6
srv-0146,2026-08-12,35.4,51.8,46.1,75.7,92.1,86.4,198.2,458.2,109.0,89.2,9.91,6.695,7.824,4.9,6.4
srv-0146,2026-08-13,45.9,74.3,64.4,77.6,91.3,86.5,220.8,422.5,121.4,99.4,11.04,4.562,8.803,1.9,6.5
srv-0146,2026-08-14,44.2,71.1,61.7,77.5,82.9,81.0,169.7,362.3,93.4,76.4,8.49,5.715,6.547,4.7,6.1
srv-0146,2026-08-15,24.5,36.7,32.4,72.5,83.8,79.9,135.9,344.2,74.7,61.1,6.79,4.081,5.409,2.1,3.4
srv-0146,2026-08-16,24.4,30.7,28.5,72.1,86.0,81.2,132.0,343.2,72.6,59.4,6.6,3.798,2.913,2.1,2.8
srv-0146,2026-08-17,48.6,67.0,60.6,78.1,86.6,83.6,250.2,547.7,137.6,112.6,12.51,5.112,4.534,2.0,2.3
srv-0146,2026-08-18,41.7,62.5,55.3,76.3,83.0,80.6,174.8,351.2,96.2,78.7,8.74,5.462,5.831,2.5,4.3
srv-0146,2026-08-19,34.8,48.2,43.5,76.3,82.8,80.5,184.4,406.6,101.4,83.0,9.22,3.876,5.222,2.0,4.3
srv-0146,2026-08-20,42.4,55.7,51.1,77.3,91.7,86.6,189.7,514.9,104.3,85.4,9.48,5.051,8.776,4.6,4.0
srv-0146,2026-08-21,37.1,56.8,49.9,75.9,83.8,81.0,206.2,527.9,113.4,92.8,10.31,6.68,7.931,6.0,3.2
srv-0146,2026-08-22,26.1,40.2,35.3,72.3,79.6,77.1,130.2,264.7,71.6,58.6,6.51,4.391,3.798,2.8,2.9
srv-0146,2026-08-23,20.6,29.0,26.1,71.5,82.9,78.9,88.0,163.0,48.4,39.6,4.4,3.954,2.874,2.7,1.7
srv-0146,2026-08-24,37.8,54.6,48.7,77.0,91.0,86.1,151.7,407.8,83.4,68.2,7.58,7.497,7.712,2.9,4.0
srv-0146,2026-08-25,42.2,59.1,53.2,75.9,80.7,79.0,194.3,461.5,106.9,87.4,9.72,3.645,3.644,3.4,1.9
srv-0146,2026-08-26,35.8,99,76.9,76.5,90.0,85.3,178.6,850.3,98.2,80.4,8.93,12.223,14.406,7.0,9.4
srv-0146,2026-08-27,45.8,75.1,64.8,77.2,81.9,80.2,158.3,420.4,87.0,71.2,7.91,5.251,8.764,3.6,8.9
srv-0146,2026-08-28,43.4,65.4,57.7,76.2,81.9,79.9,155.5,322.0,85.5,70.0,7.77,6.767,5.159,3.1,4.4
srv-0146,2026-08-29,24.2,40.4,34.7,72.8,84.7,80.6,120.6,266.5,66.3,54.3,6.03,3.305,5.36,2.2,2.6
srv-0146,2026-08-30,26.1,40.6,35.5,71.7,84.6,80.1,90.0,210.9,49.5,40.5,4.5,3.578,2.995,3.3,1.3
srv-0146,2026-08-31,48.4,75.0,65.7,77.6,83.8,81.6,161.5,295.0,88.8,72.7,8.08,5.816,4.536,4.8,3.6
srv-0146,2026-09-01,37.4,61.0,52.8,76.2,83.5,81.0,166.7,457.9,91.7,75.0,8.33,4.596,4.162,4.1,1.8
srv-0146,2026-09-02,33.4,44.4,40.5,75.1,79.4,77.9,156.1,325.4,85.9,70.3,7.81,5.631,3.325,5.1,3.1
srv-0146,2026-09-03,44.6,74.3,63.9,77.7,82.3,80.7,216.2,491.8,118.9,97.3,10.81,7.978,8.24,4.2,6.4
srv-0146,2026-09-04,39.3,61.2,53.6,76.4,84.4,81.6,171.0,337.5,94.0,76.9,8.55,5.872,8.131,5.3,7.3
srv-0146,2026-09-05,26.9,39.0,34.7,73.4,85.8,81.5,113.7,245.8,62.5,51.1,5.68,3.559,2.847,1.8,2.2
srv-0146,2026-09-06,21.3,33.2,29.1,71.7,80.6,77.5,124.2,315.3,68.3,55.9,6.21,3.314,4.55,2.6,3.1
srv-0147,2026-08-08,20.7,33.1,28.8,64.8,71.1,68.9,87.3,230.9,48.0,39.3,4.36,3.23,5.475,2.5,4.7
srv-0147,2026-08-09,17.4,24.3,21.9,64.6,70.3,68.3,80.1,196.9,44.1,36.1,4.01,2.68,5.144,1.7,3.5
srv-0147,2026-08-10,25.8,38.3,33.9,66.4,79.2,74.8,140.4,268.8,77.2,63.2,7.02,3.379,4.209,2.2,2.0
srv-0147,2026-08-11,24.3,40.9,35.1,67.5,76.0,73.0,119.1,319.5,65.5,53.6,5.95,5.953,6.318,2.6,5.9
srv-0147,2026-08-12,28.6,38.0,34.7,68.6,72.3,71.0,153.8,310.9,84.6,69.2,7.69,3.518,5.691,2.4,3.8
srv-0147,2026-08-13,26.4,43.5,37.5,68.9,79.3,75.7,196.2,447.0,107.9,88.3,9.81,4.573,5.227,4.1,4.3
srv-0147,2026-08-14,27.8,46.4,39.8,67.8,77.6,74.2,155.7,407.2,85.6,70.1,7.78,6.229,7.502,2.8,5.2
srv-0147,2026-08-15,19.8,26.5,24.2,64.8,72.0,69.5,89.1,205.5,49.0,40.1,4.45,3.223,5.722,2.0,3.5
srv-0147,2026-08-16,19.7,31.7,27.5,64.8,75.7,71.9,136.6,282.8,75.2,61.5,6.83,2.665,4.338,2.1,3.2
srv-0147,2026-08-17,26.3,34.8,31.8,67.2,80.6,75.9,123.2,312.8,67.8,55.4,6.16,2.907,4.45,1.7,2.2
srv-0147,2026-08-18,28.0,37.1,33.9,67.4,78.9,74.9,120.5,325.9,66.3,54.2,6.03,5.827,4.721,2.6,2.3
srv-0147,2026-08-19,28.8,47.8,41.2,68.3,82.4,77.5,162.8,362.3,89.5,73.3,8.14,3.237,8.352,2.0,4.8
srv-0147,2026-08-20,26.3,34.8,31.8,68.2,82.2,77.3,150.5,389.8,82.8,67.7,7.53,6.671,8.113,2.8,4.6
srv-0147,2026-08-21,21.2,34.0,29.5,66.5,72.5,70.4,153.4,310.9,84.4,69.0,7.67,4.374,6.867,2.0,6.8
srv-0147,2026-08-22,17.3,22.4,20.6,63.4,66.8,65.6,79.2,169.3,43.6,35.6,3.96,2.57,4.018,1.5,1.6
srv-0147,2026-08-23,16.0,20.8,19.2,63.3,70.6,68.0,68.4,174.7,37.6,30.8,3.42,3.659,4.786,2.8,2.7
srv-0147,2026-08-24,30.6,48.3,42.1,68.3,81.8,77.1,198.3,552.4,109.1,89.2,9.91,6.222,6.499,3.0,6.3
srv-0147,2026-08-25,27.4,46.3,39.7,68.3,82.8,77.7,195.8,469.1,107.7,88.1,9.79,4.889,4.309,4.5,3.0
srv-0147,2026-08-26,27.5,43.6,37.9,68.5,81.8,77.2,155.1,406.1,85.3,69.8,7.75,5.459,5.618,3.8,3.2
srv-0147,2026-08-27,24.4,41.3,35.4,67.6,76.9,73.7,162.2,401.9,89.2,73.0,8.11,5.795,6.145,3.0,5.5
srv-0147,2026-08-28,32.5,46.5,41.6,68.8,78.0,74.8,151.4,415.4,83.2,68.1,7.57,5.755,8.453,4.4,5.5
srv-0147,2026-08-29,18.4,30.6,26.3,64.6,75.1,71.4,96.5,229.1,53.1,43.4,4.82,2.284,3.299,1.6,2.5
srv-0147,2026-08-30,16.4,26.3,22.9,64.1,69.6,67.7,102.0,196.3,56.1,45.9,5.1,3.641,3.742,2.9,2.5
srv-0147,2026-08-31,23.4,34.6,30.7,67.5,78.3,74.5,184.8,401.0,101.6,83.2,9.24,4.699,6.535,2.5,5.6
srv-0147,2026-09-01,26.1,38.3,34.0,68.4,75.1,72.7,161.6,332.4,88.9,72.7,8.08,3.89,7.104,2.5,6.4
srv-0147,2026-09-02,30.5,43.4,38.9,68.5,79.8,75.8,182.0,329.2,100.1,81.9,9.1,6.881,7.725,5.1,7.8
srv-0147,2026-09-03,26.5,42.9,37.2,67.5,74.1,71.8,182.3,484.1,100.3,82.0,9.11,5.642,5.014,4.7,4.8
srv-0147,2026-09-04,26.4,41.8,36.4,66.6,77.8,73.9,135.9,261.2,74.8,61.2,6.8,4.333,7.389,2.5,7.4
srv-0147,2026-09-05,16.2,24.2,21.4,64.5,69.6,67.8,116.2,284.4,63.9,52.3,5.81,3.337,4.42,1.2,4.1
srv-0147,2026-09-06,16.8,27.6,23.8,64.6,77.5,72.9,113.4,246.0,62.4,51.0,5.67,2.713,4.956,1.7,3.9
srv-0151,2026-08-08,22.0,36.1,31.1,69.5,84.1,79.0,74.0,145.6,40.7,33.3,3.7,0.564,0.566,0.2,0.4
srv-0151,2026-08-09,20.6,26.7,24.6,68.9,80.2,76.3,58.4,107.5,32.1,26.3,2.92,0.492,0.542,0.2,0.5
srv-0151,2026-08-10,37.2,48.3,44.4,74.3,84.7,81.1,112.1,277.9,61.7,50.5,5.61,1.334,0.597,1.0,0.4
srv-0151,2026-08-11,39.6,54.3,49.1,74.4,86.2,82.1,159.4,433.4,87.7,71.7,7.97,1.642,0.91,1.1,0.7
srv-0151,2026-08-12,33.5,55.8,48.0,73.9,82.9,79.8,124.4,257.4,68.4,56.0,6.22,1.378,1.062,0.6,0.5
srv-0151,2026-08-13,26.0,43.1,37.2,72.2,76.0,74.7,136.8,341.4,75.2,61.6,6.84,0.779,0.421,0.7,0.3
srv-0151,2026-08-14,34.4,51.0,45.2,72.5,81.0,78.1,135.6,265.2,74.6,61.0,6.78,0.983,0.807,0.8,0.8
srv-0151,2026-08-15,27.0,45.3,38.9,70.6,79.1,76.1,99.0,255.6,54.5,44.6,4.95,0.912,0.611,0.6,0.5
srv-0151,2026-08-16,18.5,25.9,23.3,69.2,73.8,72.2,79.1,208.6,43.5,35.6,3.95,0.764,0.467,0.6,0.2
srv-0151,2026-08-17,35.8,51.4,45.9,74.2,82.8,79.8,132.1,280.1,72.7,59.5,6.61,1.162,0.671,0.6,0.6
srv-0151,2026-08-18,33.7,43.6,40.1,72.3,78.7,76.5,97.9,199.3,53.9,44.1,4.9,1.109,0.747,0.7,0.5
srv-0151,2026-08-19,32.1,50.7,44.2,73.5,83.2,79.8,153.5,341.1,84.4,69.1,7.68,1.031,1.007,0.9,0.7
srv-0151,2026-08-20,35.5,55.0,48.2,73.7,80.8,78.3,119.0,281.6,65.4,53.5,5.95,0.727,0.742,0.6,0.7
srv-0151,2026-08-21,33.0,53.1,46.0,73.7,82.2,79.2,157.0,342.9,86.3,70.6,7.85,1.527,0.985,0.8,0.9
srv-0151,2026-08-22,22.2,35.6,30.9,69.5,73.6,72.2,64.8,169.0,35.6,29.2,3.24,0.656,0.664,0.3,0.4
srv-0151,2026-08-23,21.4,26.9,25.0,70.3,75.3,73.5,115.4,215.9,63.5,51.9,5.77,0.762,0.569,0.4,0.3
srv-0151,2026-08-24,31.9,51.2,44.5,72.7,87.4,82.3,125.3,236.2,68.9,56.4,6.26,0.703,0.876,0.5,0.8
srv-0151,2026-08-25,35.6,57.6,49.9,74.1,84.4,80.8,141.7,259.8,77.9,63.8,7.09,0.861,0.923,0.5,0.7
srv-0151,2026-08-26,35.1,51.3,45.6,74.2,81.6,79.0,157.5,361.6,86.6,70.9,7.88,1.156,1.031,0.9,0.4
srv-0151,2026-08-27,35.0,56.0,48.7,73.4,79.3,77.3,116.5,243.4,64.1,52.4,5.83,0.846,0.52,0.5,0.4
srv-0151,2026-08-28,35.0,47.4,43.1,74.4,80.3,78.2,126.3,324.3,69.5,56.8,6.31,1.506,0.664,1.2,0.6
srv-0151,2026-08-29,22.4,29.4,27.0,69.8,84.1,79.1,80.6,218.5,44.3,36.3,4.03,0.619,0.61,0.5,0.5
srv-0151,2026-08-30,23.5,34.3,30.5,69.6,75.5,73.5,78.1,199.3,43.0,35.1,3.9,0.653,0.403,0.5,0.3
srv-0151,2026-08-31,28.2,40.9,36.4,72.5,85.9,81.2,123.5,273.0,67.9,55.6,6.17,0.736,0.529,0.3,0.4
srv-0151,2026-09-01,32.9,51.7,45.1,74.1,81.4,78.9,120.0,318.9,66.0,54.0,6.0,0.861,0.724,0.5,0.3
srv-0151,2026-09-02,32.6,53.2,46.0,72.4,86.3,81.4,122.5,320.4,67.4,55.1,6.13,1.303,0.66,0.8,0.4
srv-0151,2026-09-03,33.6,46.1,41.8,73.0,83.3,79.7,132.6,286.1,72.9,59.7,6.63,0.922,0.698,0.5,0.5
srv-0151,2026-09-04,40.3,61.9,54.4,74.8,87.3,82.9,155.4,385.3,85.5,69.9,7.77,0.894,0.734,0.5,0.4
srv-0151,2026-09-05,25.4,33.0,30.3,70.9,81.8,78.0,119.3,282.3,65.6,53.7,5.97,0.811,0.546,0.3,0.2
srv-0151,2026-09-06,22.8,36.0,31.4,70.0,74.2,72.7,112.2,226.4,61.7,50.5,5.61,0.555,0.686,0.2,0.3
srv-0152,2026-08-08,4.6,6.8,6.0,44.2,52.2,49.4,21.1,58.0,11.6,9.5,1.06,0.745,0.435,0.6,0.3
srv-0152,2026-08-09,4.0,5.8,5.2,44.5,52.6,49.8,22.2,56.5,12.2,10.0,1.11,0.89,0.712,0.7,0.6
srv-0152,2026-08-10,7.7,11.8,10.3,47.9,51.9,50.5,49.9,102.3,27.4,22.5,2.5,1.27,0.764,0.7,0.4
srv-0152,2026-08-11,6.7,10.7,9.3,47.2,56.6,53.3,36.1,73.2,19.8,16.2,1.8,1.483,0.985,0.8,0.5
srv-0152,2026-08-12,7.0,9.1,8.4,47.6,54.6,52.1,58.0,120.2,31.9,26.1,2.9,0.97,0.875,0.8,0.7
srv-0152,2026-08-13,6.6,10.8,9.3,46.9,54.5,51.8,45.1,117.6,24.8,20.3,2.25,0.787,1.003,0.4,0.8
srv-0152,2026-08-14,9.1,12.9,11.6,47.8,55.6,52.9,52.3,135.7,28.8,23.5,2.61,1.368,0.933,0.8,0.5
srv-0152,2026-08-15,4.3,6.7,5.8,44.9,48.5,47.2,26.8,52.5,14.8,12.1,1.34,1.032,0.43,0.6,0.3
srv-0152,2026-08-16,5.7,8.7,7.6,45.3,51.4,49.3,26.6,72.9,14.6,12.0,1.33,0.693,0.545,0.5,0.5
srv-0152,2026-08-17,6.6,8.4,7.8,46.3,55.6,52.4,45.0,115.4,24.7,20.2,2.25,0.995,0.892,0.9,0.6
srv-0152,2026-08-18,8.1,13.2,11.4,47.7,54.7,52.2,47.0,118.5,25.9,21.2,2.35,1.579,0.598,1.4,0.3
srv-0152,2026-08-19,6.1,15.6,12.3,46.8,49.6,48.6,40.5,150.3,22.3,18.2,2.03,2.072,1.567,1.1,0.6
srv-0152,2026-08-20,7.5,10.8,9.7,47.1,50.4,49.2,54.0,103.1,29.7,24.3,2.7,0.83,0.573,0.4,0.4
srv-0152,2026-08-21,7.1,12.0,10.3,47.6,52.5,50.8,51.9,95.4,28.5,23.3,2.59,1.198,1.186,1.0,0.6
srv-0152,2026-08-22,5.3,6.7,6.2,45.3,51.8,49.5,38.3,88.9,21.0,17.2,1.91,0.72,0.563,0.5,0.4
srv-0152,2026-08-23,5.9,9.6,8.3,45.2,52.7,50.1,24.9,57.8,13.7,11.2,1.24,0.993,0.384,0.8,0.3
srv-0152,2026-08-24,7.7,9.9,9.1,47.7,50.9,49.8,44.8,86.8,24.6,20.1,2.24,1.65,0.727,1.3,0.4
srv-0152,2026-08-25,7.2,10.5,9.3,47.5,50.3,49.3,56.0,142.0,30.8,25.2,2.8,1.266,0.855,0.7,0.8
srv-0152,2026-08-26,7.8,11.4,10.1,47.9,50.9,49.8,49.8,100.6,27.4,22.4,2.49,1.535,0.674,0.7,0.4
srv-0152,2026-08-27,9.2,15.6,13.4,48.1,54.6,52.3,44.8,85.6,24.6,20.1,2.24,1.362,0.782,0.9,0.7
srv-0152,2026-08-28,6.8,11.5,9.9,46.6,49.9,48.7,32.2,76.4,17.7,14.5,1.61,0.821,0.995,0.4,0.9
srv-0152,2026-08-29,4.2,7.1,6.1,44.5,53.9,50.6,32.9,78.2,18.1,14.8,1.64,0.61,0.628,0.6,0.6
srv-0152,2026-08-30,4.3,7.0,6.1,44.9,53.9,50.8,32.0,62.2,17.6,14.4,1.6,1.048,0.761,0.5,0.8
srv-0152,2026-08-31,6.4,16.5,12.9,46.3,51.7,49.8,45.3,146.0,24.9,20.4,2.27,1.53,0.889,1.3,0.4
srv-0152,2026-09-01,7.7,12.5,10.8,48.0,50.8,49.8,38.6,83.6,21.3,17.4,1.93,1.778,1.245,1.0,0.9
srv-0152,2026-09-02,9.1,13.1,11.7,48.1,54.2,52.0,52.2,106.7,28.7,23.5,2.61,0.885,1.195,0.8,0.5
srv-0152,2026-09-03,9.4,14.9,13.0,48.1,55.5,52.9,47.7,128.0,26.2,21.5,2.39,1.544,0.83,0.8,0.7
srv-0152,2026-09-04,9.1,13.8,12.1,48.1,55.8,53.1,41.5,113.6,22.8,18.7,2.07,0.903,0.97,0.6,0.7
srv-0152,2026-09-05,5.3,8.5,7.4,45.2,50.4,48.6,32.2,82.4,17.7,14.5,1.61,0.978,0.767,0.8,0.7
srv-0152,2026-09-06,4.6,6.1,5.6,44.7,49.9,48.1,25.2,65.4,13.8,11.3,1.26,0.688,0.596,0.4,0.5
srv-0153,2026-08-08,13.7,18.7,17.0,54.6,63.9,60.6,185.3,506.5,101.9,83.4,9.27,1.022,0.57,0.5,0.4
srv-0153,2026-08-09,17.1,27.6,23.9,55.3,63.6,60.7,232.2,643.5,127.7,104.5,11.61,1.196,0.613,0.9,0.4
srv-0153,2026-08-10,25.0,32.0,29.6,58.0,65.2,62.7,436.9,1093.9,240.3,196.6,21.85,0.957,0.845,0.4,0.4
srv-0153,2026-08-11,23.1,32.1,28.9,57.4,65.1,62.4,365.3,773.0,200.9,164.4,18.27,1.302,0.652,0.5,0.4
srv-0153,2026-08-12,30.1,46.2,40.5,58.6,70.8,66.6,444.9,1233.8,244.7,200.2,22.25,1.095,0.941,0.9,0.6
srv-0153,2026-08-13,24.3,30.8,28.5,57.9,60.9,59.9,309.1,780.1,170.0,139.1,15.46,1.638,0.575,1.2,0.5
srv-0153,2026-08-14,27.3,44.1,38.2,57.3,63.2,61.2,452.7,1105.1,249.0,203.7,22.63,1.278,0.923,1.1,0.5
srv-0153,2026-08-15,19.1,28.3,25.1,55.7,65.6,62.1,270.9,643.2,149.0,121.9,13.55,0.72,0.617,0.5,0.3
srv-0153,2026-08-16,15.0,21.0,18.9,54.6,65.0,61.3,233.7,601.1,128.5,105.1,11.68,1.095,0.339,0.7,0.2
srv-0153,2026-08-17,22.2,29.1,26.7,57.0,65.5,62.5,366.1,933.7,201.3,164.7,18.3,1.354,0.728,1.2,0.7
srv-0153,2026-08-18,26.6,41.9,36.5,58.1,70.9,66.4,457.5,1006.8,251.6,205.9,22.88,1.844,0.72,1.0,0.4
srv-0153,2026-08-19,23.2,33.6,30.0,56.7,65.6,62.5,287.3,793.5,158.0,129.3,14.36,1.032,0.68,0.6,0.3
srv-0153,2026-08-20,23.6,29.8,27.6,57.8,63.2,61.3,327.9,636.5,180.3,147.5,16.39,1.342,0.921,0.7,0.7
srv-0153,2026-08-21,23.6,36.1,31.7,56.8,67.4,63.7,264.5,688.2,145.5,119.0,13.23,0.925,0.802,0.6,0.6
srv-0153,2026-08-22,18.0,23.1,21.3,55.5,64.9,61.6,235.8,476.9,129.7,106.1,11.79,1.307,0.543,1.2,0.2
srv-0153,2026-08-23,17.1,24.5,21.9,55.2,65.9,62.2,209.7,521.6,115.4,94.4,10.49,0.97,0.733,0.6,0.6
srv-0153,2026-08-24,20.4,29.6,26.4,56.8,67.9,64.0,273.0,723.2,150.2,122.9,13.65,1.487,0.931,1.1,0.5
srv-0153,2026-08-25,24.3,33.1,30.0,57.2,69.6,65.2,387.9,812.6,213.3,174.6,19.4,0.909,0.843,0.5,0.7
srv-0153,2026-08-26,26.8,41.3,36.2,58.3,61.2,60.2,463.8,869.4,255.1,208.7,23.19,0.965,1.053,0.6,0.8
srv-0153,2026-08-27,28.5,41.5,37.0,58.3,65.0,62.6,391.5,882.7,215.3,176.2,19.57,1.463,0.869,0.7,0.6
srv-0153,2026-08-28,29.5,37.9,35.0,58.0,62.1,60.7,470.4,1195.0,258.7,211.7,23.52,1.471,1.115,0.6,1.1
srv-0153,2026-08-29,14.7,18.7,17.3,54.6,65.0,61.4,252.6,573.6,139.0,113.7,12.63,0.885,0.592,0.6,0.5
srv-0153,2026-08-30,15.8,19.8,18.4,55.4,61.9,59.6,332.1,882.8,182.7,149.4,16.6,0.767,0.631,0.4,0.3
